,login_time,count
4477,1970-02-17 11:15:00,16
4478,1970-02-17 11:30:00,21
4479,1970-02-17 11:45:00,22
4480,1970-02-17 12:00:00,13
4481,1970-02-17 12:15:00,20
4482,1970-02-17 12:30:00,13
4483,1970-02-17 12:45:00,9
4484,1970-02-17 13:00:00,10
4485,1970-02-17 13:15:00,13
4486,1970-02-17 13:30:00,4
4487,1970-02-17 13:45:00,6
4488,1970-02-17 14:00:00,8
4489,1970-02-17 14:15:00,6
4490,1970-02-17 14:30:00,9
4491,1970-02-17 14:45:00,6
4492,1970-02-17 15:00:00,4
4493,1970-02-17 15:15:00,9
4494,1970-02-17 15:30:00,4
4495,1970-02-17 15:45:00,5
4496,1970-02-17 16:00:00,0
4497,1970-02-17 16:15:00,5
4498,1970-02-17 16:30:00,2
4499,1970-02-17 16:45:00,6
4500,1970-02-17 17:00:00,2
4501,1970-02-17 17:15:00,3
4502,1970-02-17 17:30:00,1
4503,1970-02-17 17:45:00,3
4504,1970-02-17 18:00:00,4
4505,1970-02-17 18:15:00,3
4506,1970-02-17 18:30:00,9
4507,1970-02-17 18:45:00,6
4508,1970-02-17 19:00:00,2
4509,1970-02-17 19:15:00,10
4510,1970-02-17 19:30:00,3
4511,1970-02-17 19:45:00,5
4512,1970-02-17 20:00:00,8
4513,1970-02-17 20:15:00,10
4514,1970-02-17 20:30:00,12
4515,1970-02-17 20:45:00,15
4516,1970-02-17 21:00:00,9
4517,1970-02-17 21:15:00,9
4518,1970-02-17 21:30:00,15
4519,1970-02-17 21:45:00,13
4520,1970-02-17 22:00:00,26
4521,1970-02-17 22:15:00,16
4522,1970-02-17 22:30:00,8
4523,1970-02-17 22:45:00,21
4524,1970-02-17 23:00:00,14
4525,1970-02-17 23:15:00,16
4526,1970-02-17 23:30:00,2
4527,1970-02-17 23:45:00,12
4528,1970-02-18 00:00:00,14
4529,1970-02-18 00:15:00,17
4530,1970-02-18 00:30:00,17
4531,1970-02-18 00:45:00,13
4532,1970-02-18 01:00:00,15
4533,1970-02-18 01:15:00,14
4534,1970-02-18 01:30:00,12
4535,1970-02-18 01:45:00,13
4536,1970-02-18 02:00:00,16
4537,1970-02-18 02:15:00,13
4538,1970-02-18 02:30:00,8
4539,1970-02-18 02:45:00,7
4540,1970-02-18 03:00:00,6
4541,1970-02-18 03:15:00,2
4542,1970-02-18 03:30:00,3
4543,1970-02-18 03:45:00,3
4544,1970-02-18 04:00:00,6
4545,1970-02-18 04:15:00,3
4546,1970-02-18 04:30:00,4
4547,1970-02-18 04:45:00,0
4548,1970-02-18 05:00:00,0
4549,1970-02-18 05:15:00,4
4550,1970-02-18 05:30:00,1
4551,1970-02-18 05:45:00,0
4552,1970-02-18 06:00:00,2
4553,1970-02-18 06:15:00,1
4554,1970-02-18 06:30:00,3
4555,1970-02-18 06:45:00,0
4556,1970-02-18 07:00:00,1
4557,1970-02-18 07:15:00,0
4558,1970-02-18 07:30:00,0
4559,1970-02-18 07:45:00,1
4560,1970-02-18 08:00:00,2
4561,1970-02-18 08:15:00,2
4562,1970-02-18 08:30:00,4
4563,1970-02-18 08:45:00,1
4564,1970-02-18 09:00:00,2
4565,1970-02-18 09:15:00,2
4566,1970-02-18 09:30:00,8
4567,1970-02-18 09:45:00,8
4568,1970-02-18 10:00:00,4
4569,1970-02-18 10:15:00,7
4570,1970-02-18 10:30:00,9
4571,1970-02-18 10:45:00,24
4572,1970-02-18 11:00:00,14
4573,1970-02-18 11:15:00,19
4574,1970-02-18 11:30:00,23
4575,1970-02-18 11:45:00,31
4576,1970-02-18 12:00:00,13
4577,1970-02-18 12:15:00,12
4578,1970-02-18 12:30:00,16
4579,1970-02-18 12:45:00,12
4580,1970-02-18 13:00:00,7
4581,1970-02-18 13:15:00,5
4582,1970-02-18 13:30:00,8
4583,1970-02-18 13:45:00,6
4584,1970-02-18 14:00:00,4
4585,1970-02-18 14:15:00,11
4586,1970-02-18 14:30:00,5
4587,1970-02-18 14:45:00,4
4588,1970-02-18 15:00:00,3
4589,1970-02-18 15:15:00,4
4590,1970-02-18 15:30:00,3
4591,1970-02-18 15:45:00,6
4592,1970-02-18 16:00:00,4
4593,1970-02-18 16:15:00,8
4594,1970-02-18 16:30:00,4
4595,1970-02-18 16:45:00,3
4596,1970-02-18 17:00:00,5
4597,1970-02-18 17:15:00,3
4598,1970-02-18 17:30:00,5
4599,1970-02-18 17:45:00,5
4600,1970-02-18 18:00:00,3
4601,1970-02-18 18:15:00,7
4602,1970-02-18 18:30:00,4
4603,1970-02-18 18:45:00,7
4604,1970-02-18 19:00:00,1
4605,1970-02-18 19:15:00,8
4606,1970-02-18 19:30:00,5
4607,1970-02-18 19:45:00,7
4608,1970-02-18 20:00:00,0
4609,1970-02-18 20:15:00,12
4610,1970-02-18 20:30:00,14
4611,1970-02-18 20:45:00,13
4612,1970-02-18 21:00:00,8
4613,1970-02-18 21:15:00,8
4614,1970-02-18 21:30:00,13
4615,1970-02-18 21:45:00,16
4616,1970-02-18 22:00:00,13
4617,1970-02-18 22:15:00,15
4618,1970-02-18 22:30:00,14
4619,1970-02-18 22:45:00,15
4620,1970-02-18 23:00:00,20
4621,1970-02-18 23:15:00,20
4622,1970-02-18 23:30:00,16
4623,1970-02-18 23:45:00,8
4624,1970-02-19 00:00:00,21
4625,1970-02-19 00:15:00,14
4626,1970-02-19 00:30:00,15
4627,1970-02-19 00:45:00,7
4628,1970-02-19 01:00:00,22
4629,1970-02-19 01:15:00,13
4630,1970-02-19 01:30:00,23
4631,1970-02-19 01:45:00,14
4632,1970-02-19 02:00:00,13
4633,1970-02-19 02:15:00,23
4634,1970-02-19 02:30:00,9
4635,1970-02-19 02:45:00,10
4636,1970-02-19 03:00:00,9
4637,1970-02-19 03:15:00,5
4638,1970-02-19 03:30:00,6
4639,1970-02-19 03:45:00,2
4640,1970-02-19 04:00:00,4
4641,1970-02-19 04:15:00,5
4642,1970-02-19 04:30:00,1
4643,1970-02-19 04:45:00,8
4644,1970-02-19 05:00:00,0
4645,1970-02-19 05:15:00,4
4646,1970-02-19 05:30:00,2
4647,1970-02-19 05:45:00,0
4648,1970-02-19 06:00:00,4
4649,1970-02-19 06:15:00,0
4650,1970-02-19 06:30:00,2
4651,1970-02-19 06:45:00,0
4652,1970-02-19 07:00:00,3
4653,1970-02-19 07:15:00,0
4654,1970-02-19 07:30:00,1
4655,1970-02-19 07:45:00,2
4656,1970-02-19 08:00:00,0
4657,1970-02-19 08:15:00,0
4658,1970-02-19 08:30:00,0
4659,1970-02-19 08:45:00,0
4660,1970-02-19 09:00:00,1
4661,1970-02-19 09:15:00,9
4662,1970-02-19 09:30:00,6
4663,1970-02-19 09:45:00,9
4664,1970-02-19 10:00:00,12
4665,1970-02-19 10:15:00,5
4666,1970-02-19 10:30:00,16
4667,1970-02-19 10:45:00,16
4668,1970-02-19 11:00:00,16
4669,1970-02-19 11:15:00,27
4670,1970-02-19 11:30:00,25
4671,1970-02-19 11:45:00,17
4672,1970-02-19 12:00:00,16
4673,1970-02-19 12:15:00,15
4674,1970-02-19 12:30:00,19
4675,1970-02-19 12:45:00,7
4676,1970-02-19 13:00:00,10
4677,1970-02-19 13:15:00,5
4678,1970-02-19 13:30:00,12
4679,1970-02-19 13:45:00,10
4680,1970-02-19 14:00:00,3
4681,1970-02-19 14:15:00,6
4682,1970-02-19 14:30:00,14
4683,1970-02-19 14:45:00,4
4684,1970-02-19 15:00:00,3
4685,1970-02-19 15:15:00,4
4686,1970-02-19 15:30:00,3
4687,1970-02-19 15:45:00,8
4688,1970-02-19 16:00:00,7
4689,1970-02-19 16:15:00,10
4690,1970-02-19 16:30:00,5
4691,1970-02-19 16:45:00,2
4692,1970-02-19 17:00:00,9
4693,1970-02-19 17:15:00,5
4694,1970-02-19 17:30:00,6
4695,1970-02-19 17:45:00,2
4696,1970-02-19 18:00:00,3
4697,1970-02-19 18:15:00,9
4698,1970-02-19 18:30:00,11
4699,1970-02-19 18:45:00,14
4700,1970-02-19 19:00:00,10
4701,1970-02-19 19:15:00,10
4702,1970-02-19 19:30:00,3
4703,1970-02-19 19:45:00,8
4704,1970-02-19 20:00:00,13
4705,1970-02-19 20:15:00,11
4706,1970-02-19 20:30:00,9
4707,1970-02-19 20:45:00,14
4708,1970-02-19 21:00:00,16
4709,1970-02-19 21:15:00,24
4710,1970-02-19 21:30:00,17
4711,1970-02-19 21:45:00,17
4712,1970-02-19 22:00:00,21
4713,1970-02-19 22:15:00,22
4714,1970-02-19 22:30:00,19
4715,1970-02-19 22:45:00,28
4716,1970-02-19 23:00:00,31
4717,1970-02-19 23:15:00,18
4718,1970-02-19 23:30:00,15
4719,1970-02-19 23:45:00,17
4720,1970-02-20 00:00:00,18
4721,1970-02-20 00:15:00,20
4722,1970-02-20 00:30:00,26
4723,1970-02-20 00:45:00,23
4724,1970-02-20 01:00:00,22
4725,1970-02-20 01:15:00,25
4726,1970-02-20 01:30:00,17
4727,1970-02-20 01:45:00,22
4728,1970-02-20 02:00:00,11
4729,1970-02-20 02:15:00,9
4730,1970-02-20 02:30:00,19
4731,1970-02-20 02:45:00,15
4732,1970-02-20 03:00:00,14
4733,1970-02-20 03:15:00,10
4734,1970-02-20 03:30:00,9
4735,1970-02-20 03:45:00,6
4736,1970-02-20 04:00:00,7
4737,1970-02-20 04:15:00,3
4738,1970-02-20 04:30:00,4
4739,1970-02-20 04:45:00,10
4740,1970-02-20 05:00:00,7
4741,1970-02-20 05:15:00,6
4742,1970-02-20 05:30:00,3
4743,1970-02-20 05:45:00,4
4744,1970-02-20 06:00:00,4
4745,1970-02-20 06:15:00,5
4746,1970-02-20 06:30:00,2
4747,1970-02-20 06:45:00,1
4748,1970-02-20 07:00:00,1
4749,1970-02-20 07:15:00,1
4750,1970-02-20 07:30:00,1
4751,1970-02-20 07:45:00,0
4752,1970-02-20 08:00:00,0
4753,1970-02-20 08:15:00,1
4754,1970-02-20 08:30:00,2
4755,1970-02-20 08:45:00,4
4756,1970-02-20 09:00:00,2
4757,1970-02-20 09:15:00,5
4758,1970-02-20 09:30:00,5
4759,1970-02-20 09:45:00,3
4760,1970-02-20 10:00:00,5
4761,1970-02-20 10:15:00,10
4762,1970-02-20 10:30:00,11
4763,1970-02-20 10:45:00,20
4764,1970-02-20 11:00:00,12
4765,1970-02-20 11:15:00,17
4766,1970-02-20 11:30:00,23
4767,1970-02-20 11:45:00,16
4768,1970-02-20 12:00:00,16
4769,1970-02-20 12:15:00,17
4770,1970-02-20 12:30:00,20
4771,1970-02-20 12:45:00,11
4772,1970-02-20 13:00:00,9
4773,1970-02-20 13:15:00,12
4774,1970-02-20 13:30:00,10
4775,1970-02-20 13:45:00,6
4776,1970-02-20 14:00:00,7
4777,1970-02-20 14:15:00,8
4778,1970-02-20 14:30:00,16
4779,1970-02-20 14:45:00,15
4780,1970-02-20 15:00:00,12
4781,1970-02-20 15:15:00,3
4782,1970-02-20 15:30:00,10
4783,1970-02-20 15:45:00,9
4784,1970-02-20 16:00:00,6
4785,1970-02-20 16:15:00,6
4786,1970-02-20 16:30:00,2
4787,1970-02-20 16:45:00,7
4788,1970-02-20 17:00:00,5
4789,1970-02-20 17:15:00,8
4790,1970-02-20 17:30:00,10
4791,1970-02-20 17:45:00,8
4792,1970-02-20 18:00:00,7
4793,1970-02-20 18:15:00,7
4794,1970-02-20 18:30:00,13
4795,1970-02-20 18:45:00,7
4796,1970-02-20 19:00:00,9
4797,1970-02-20 19:15:00,14
4798,1970-02-20 19:30:00,17
4799,1970-02-20 19:45:00,14
4800,1970-02-20 20:00:00,13
4801,1970-02-20 20:15:00,16
4802,1970-02-20 20:30:00,15
4803,1970-02-20 20:45:00,15
4804,1970-02-20 21:00:00,28
4805,1970-02-20 21:15:00,19
4806,1970-02-20 21:30:00,18
4807,1970-02-20 21:45:00,22
4808,1970-02-20 22:00:00,25
4809,1970-02-20 22:15:00,31
4810,1970-02-20 22:30:00,36
4811,1970-02-20 22:45:00,28
4812,1970-02-20 23:00:00,27
4813,1970-02-20 23:15:00,30
4814,1970-02-20 23:30:00,17
4815,1970-02-20 23:45:00,17
4816,1970-02-21 00:00:00,25
4817,1970-02-21 00:15:00,33
4818,1970-02-21 00:30:00,21
4819,1970-02-21 00:45:00,18
4820,1970-02-21 01:00:00,35
4821,1970-02-21 01:15:00,42
4822,1970-02-21 01:30:00,32
4823,1970-02-21 01:45:00,30
4824,1970-02-21 02:00:00,30
4825,1970-02-21 02:15:00,23
4826,1970-02-21 02:30:00,39
4827,1970-02-21 02:45:00,20
4828,1970-02-21 03:00:00,36
4829,1970-02-21 03:15:00,42
4830,1970-02-21 03:30:00,36
4831,1970-02-21 03:45:00,32
4832,1970-02-21 04:00:00,35
4833,1970-02-21 04:15:00,33
4834,1970-02-21 04:30:00,32
4835,1970-02-21 04:45:00,35
4836,1970-02-21 05:00:00,29
4837,1970-02-21 05:15:00,21
4838,1970-02-21 05:30:00,15
4839,1970-02-21 05:45:00,10
4840,1970-02-21 06:00:00,14
4841,1970-02-21 06:15:00,6
4842,1970-02-21 06:30:00,6
4843,1970-02-21 06:45:00,6
4844,1970-02-21 07:00:00,4
4845,1970-02-21 07:15:00,6
4846,1970-02-21 07:30:00,2
4847,1970-02-21 07:45:00,2
4848,1970-02-21 08:00:00,0
4849,1970-02-21 08:15:00,0
4850,1970-02-21 08:30:00,1
4851,1970-02-21 08:45:00,0
4852,1970-02-21 09:00:00,0
4853,1970-02-21 09:15:00,1
4854,1970-02-21 09:30:00,2
4855,1970-02-21 09:45:00,4
4856,1970-02-21 10:00:00,0
4857,1970-02-21 10:15:00,4
4858,1970-02-21 10:30:00,5
4859,1970-02-21 10:45:00,5
4860,1970-02-21 11:00:00,5
4861,1970-02-21 11:15:00,8
4862,1970-02-21 11:30:00,12
4863,1970-02-21 11:45:00,14
4864,1970-02-21 12:00:00,7
4865,1970-02-21 12:15:00,9
4866,1970-02-21 12:30:00,7
4867,1970-02-21 12:45:00,11
4868,1970-02-21 13:00:00,11
4869,1970-02-21 13:15:00,11
4870,1970-02-21 13:30:00,13
4871,1970-02-21 13:45:00,14
4872,1970-02-21 14:00:00,17
4873,1970-02-21 14:15:00,16
4874,1970-02-21 14:30:00,17
4875,1970-02-21 14:45:00,10
4876,1970-02-21 15:00:00,7
4877,1970-02-21 15:15:00,21
4878,1970-02-21 15:30:00,14
4879,1970-02-21 15:45:00,11
4880,1970-02-21 16:00:00,11
4881,1970-02-21 16:15:00,10
4882,1970-02-21 16:30:00,17
4883,1970-02-21 16:45:00,11
4884,1970-02-21 17:00:00,13
4885,1970-02-21 17:15:00,10
4886,1970-02-21 17:30:00,8
4887,1970-02-21 17:45:00,4
4888,1970-02-21 18:00:00,9
4889,1970-02-21 18:15:00,10
4890,1970-02-21 18:30:00,8
4891,1970-02-21 18:45:00,15
4892,1970-02-21 19:00:00,8
4893,1970-02-21 19:15:00,10
4894,1970-02-21 19:30:00,4
4895,1970-02-21 19:45:00,12
4896,1970-02-21 20:00:00,11
4897,1970-02-21 20:15:00,22
4898,1970-02-21 20:30:00,22
4899,1970-02-21 20:45:00,14
4900,1970-02-21 21:00:00,10
4901,1970-02-21 21:15:00,15
4902,1970-02-21 21:30:00,21
4903,1970-02-21 21:45:00,23
4904,1970-02-21 22:00:00,23
4905,1970-02-21 22:15:00,19
4906,1970-02-21 22:30:00,17
4907,1970-02-21 22:45:00,34
4908,1970-02-21 23:00:00,20
4909,1970-02-21 23:15:00,12
4910,1970-02-21 23:30:00,21
4911,1970-02-21 23:45:00,28
4912,1970-02-22 00:00:00,21
4913,1970-02-22 00:15:00,28
4914,1970-02-22 00:30:00,11
4915,1970-02-22 00:45:00,11
4916,1970-02-22 01:00:00,14
4917,1970-02-22 01:15:00,30
4918,1970-02-22 01:30:00,22
4919,1970-02-22 01:45:00,24
4920,1970-02-22 02:00:00,27
4921,1970-02-22 02:15:00,25
4922,1970-02-22 02:30:00,35
4923,1970-02-22 02:45:00,32
4924,1970-02-22 03:00:00,30
4925,1970-02-22 03:15:00,31
4926,1970-02-22 03:30:00,40
4927,1970-02-22 03:45:00,30
4928,1970-02-22 04:00:00,28
4929,1970-02-22 04:15:00,42
4930,1970-02-22 04:30:00,34
4931,1970-02-22 04:45:00,41
4932,1970-02-22 05:00:00,40
4933,1970-02-22 05:15:00,17
4934,1970-02-22 05:30:00,18
4935,1970-02-22 05:45:00,13
4936,1970-02-22 06:00:00,11
4937,1970-02-22 06:15:00,8
4938,1970-02-22 06:30:00,5
4939,1970-02-22 06:45:00,7
4940,1970-02-22 07:00:00,5
4941,1970-02-22 07:15:00,5
4942,1970-02-22 07:30:00,3
4943,1970-02-22 07:45:00,6
4944,1970-02-22 08:00:00,4
4945,1970-02-22 08:15:00,1
4946,1970-02-22 08:30:00,1
4947,1970-02-22 08:45:00,1
4948,1970-02-22 09:00:00,3
4949,1970-02-22 09:15:00,1
4950,1970-02-22 09:30:00,8
4951,1970-02-22 09:45:00,1
4952,1970-02-22 10:00:00,2
4953,1970-02-22 10:15:00,3
4954,1970-02-22 10:30:00,6
4955,1970-02-22 10:45:00,4
4956,1970-02-22 11:00:00,1
4957,1970-02-22 11:15:00,5
4958,1970-02-22 11:30:00,4
4959,1970-02-22 11:45:00,5
4960,1970-02-22 12:00:00,9
4961,1970-02-22 12:15:00,11
4962,1970-02-22 12:30:00,11
4963,1970-02-22 12:45:00,21
4964,1970-02-22 13:00:00,19
4965,1970-02-22 13:15:00,11
4966,1970-02-22 13:30:00,14
4967,1970-02-22 13:45:00,17
4968,1970-02-22 14:00:00,15
4969,1970-02-22 14:15:00,9
4970,1970-02-22 14:30:00,21
4971,1970-02-22 14:45:00,9
4972,1970-02-22 15:00:00,17
4973,1970-02-22 15:15:00,19
4974,1970-02-22 15:30:00,18
4975,1970-02-22 15:45:00,21
4976,1970-02-22 16:00:00,16
4977,1970-02-22 16:15:00,15
4978,1970-02-22 16:30:00,12
4979,1970-02-22 16:45:00,20
4980,1970-02-22 17:00:00,13
4981,1970-02-22 17:15:00,17
4982,1970-02-22 17:30:00,11
4983,1970-02-22 17:45:00,7
4984,1970-02-22 18:00:00,7
4985,1970-02-22 18:15:00,10
4986,1970-02-22 18:30:00,11
4987,1970-02-22 18:45:00,15
4988,1970-02-22 19:00:00,16
4989,1970-02-22 19:15:00,10
4990,1970-02-22 19:30:00,7
4991,1970-02-22 19:45:00,11
4992,1970-02-22 20:00:00,17
4993,1970-02-22 20:15:00,23
4994,1970-02-22 20:30:00,14
4995,1970-02-22 20:45:00,29
4996,1970-02-22 21:00:00,17
4997,1970-02-22 21:15:00,12
4998,1970-02-22 21:30:00,19
4999,1970-02-22 21:45:00,13
5000,1970-02-22 22:00:00,18
5001,1970-02-22 22:15:00,14
5002,1970-02-22 22:30:00,17
5003,1970-02-22 22:45:00,13
5004,1970-02-22 23:00:00,10
5005,1970-02-22 23:15:00,6
5006,1970-02-22 23:30:00,13
5007,1970-02-22 23:45:00,11
5008,1970-02-23 00:00:00,11
5009,1970-02-23 00:15:00,12
5010,1970-02-23 00:30:00,14
5011,1970-02-23 00:45:00,10
5012,1970-02-23 01:00:00,8
5013,1970-02-23 01:15:00,10
5014,1970-02-23 01:30:00,6
5015,1970-02-23 01:45:00,5
5016,1970-02-23 02:00:00,8
5017,1970-02-23 02:15:00,5
5018,1970-02-23 02:30:00,6
5019,1970-02-23 02:45:00,4
5020,1970-02-23 03:00:00,3
5021,1970-02-23 03:15:00,4
5022,1970-02-23 03:30:00,3
5023,1970-02-23 03:45:00,6
5024,1970-02-23 04:00:00,3
5025,1970-02-23 04:15:00,3
5026,1970-02-23 04:30:00,5
5027,1970-02-23 04:45:00,3
5028,1970-02-23 05:00:00,1
5029,1970-02-23 05:15:00,0
5030,1970-02-23 05:30:00,1
5031,1970-02-23 05:45:00,1
5032,1970-02-23 06:00:00,1
5033,1970-02-23 06:15:00,2
5034,1970-02-23 06:30:00,0
5035,1970-02-23 06:45:00,0
5036,1970-02-23 07:00:00,1
5037,1970-02-23 07:15:00,6
5038,1970-02-23 07:30:00,2
5039,1970-02-23 07:45:00,2
5040,1970-02-23 08:00:00,3
5041,1970-02-23 08:15:00,11
5042,1970-02-23 08:30:00,3
5043,1970-02-23 08:45:00,0
5044,1970-02-23 09:00:00,3
5045,1970-02-23 09:15:00,4
5046,1970-02-23 09:30:00,3
5047,1970-02-23 09:45:00,6
5048,1970-02-23 10:00:00,4
5049,1970-02-23 10:15:00,6
5050,1970-02-23 10:30:00,8
5051,1970-02-23 10:45:00,11
5052,1970-02-23 11:00:00,16
5053,1970-02-23 11:15:00,8
5054,1970-02-23 11:30:00,20
5055,1970-02-23 11:45:00,22
5056,1970-02-23 12:00:00,16
5057,1970-02-23 12:15:00,21
5058,1970-02-23 12:30:00,12
5059,1970-02-23 12:45:00,14
5060,1970-02-23 13:00:00,3
5061,1970-02-23 13:15:00,4
5062,1970-02-23 13:30:00,6
5063,1970-02-23 13:45:00,8
5064,1970-02-23 14:00:00,3
5065,1970-02-23 14:15:00,3
5066,1970-02-23 14:30:00,8
5067,1970-02-23 14:45:00,6
5068,1970-02-23 15:00:00,8
5069,1970-02-23 15:15:00,5
5070,1970-02-23 15:30:00,6
5071,1970-02-23 15:45:00,7
5072,1970-02-23 16:00:00,1
5073,1970-02-23 16:15:00,2
5074,1970-02-23 16:30:00,4
5075,1970-02-23 16:45:00,7
5076,1970-02-23 17:00:00,6
5077,1970-02-23 17:15:00,6
5078,1970-02-23 17:30:00,2
5079,1970-02-23 17:45:00,5
5080,1970-02-23 18:00:00,8
5081,1970-02-23 18:15:00,7
5082,1970-02-23 18:30:00,5
5083,1970-02-23 18:45:00,7
5084,1970-02-23 19:00:00,2
5085,1970-02-23 19:15:00,2
5086,1970-02-23 19:30:00,7
5087,1970-02-23 19:45:00,4
5088,1970-02-23 20:00:00,7
5089,1970-02-23 20:15:00,8
5090,1970-02-23 20:30:00,5
5091,1970-02-23 20:45:00,8
5092,1970-02-23 21:00:00,15
5093,1970-02-23 21:15:00,10
5094,1970-02-23 21:30:00,17
5095,1970-02-23 21:45:00,16
5096,1970-02-23 22:00:00,12
5097,1970-02-23 22:15:00,11
5098,1970-02-23 22:30:00,6
5099,1970-02-23 22:45:00,14
5100,1970-02-23 23:00:00,12
5101,1970-02-23 23:15:00,11
5102,1970-02-23 23:30:00,12
5103,1970-02-23 23:45:00,10
5104,1970-02-24 00:00:00,10
5105,1970-02-24 00:15:00,10
5106,1970-02-24 00:30:00,9
5107,1970-02-24 00:45:00,8
5108,1970-02-24 01:00:00,11
5109,1970-02-24 01:15:00,9
5110,1970-02-24 01:30:00,16
5111,1970-02-24 01:45:00,8
5112,1970-02-24 02:00:00,5
5113,1970-02-24 02:15:00,7
5114,1970-02-24 02:30:00,3
5115,1970-02-24 02:45:00,4
5116,1970-02-24 03:00:00,1
5117,1970-02-24 03:15:00,4
5118,1970-02-24 03:30:00,2
5119,1970-02-24 03:45:00,4
5120,1970-02-24 04:00:00,4
5121,1970-02-24 04:15:00,2
5122,1970-02-24 04:30:00,6
5123,1970-02-24 04:45:00,5
5124,1970-02-24 05:00:00,9
5125,1970-02-24 05:15:00,3
5126,1970-02-24 05:30:00,4
5127,1970-02-24 05:45:00,0
5128,1970-02-24 06:00:00,1
5129,1970-02-24 06:15:00,0
5130,1970-02-24 06:30:00,0
5131,1970-02-24 06:45:00,1
5132,1970-02-24 07:00:00,4
5133,1970-02-24 07:15:00,2
5134,1970-02-24 07:30:00,1
5135,1970-02-24 07:45:00,1
5136,1970-02-24 08:00:00,2
5137,1970-02-24 08:15:00,1
5138,1970-02-24 08:30:00,3
5139,1970-02-24 08:45:00,1
5140,1970-02-24 09:00:00,6
5141,1970-02-24 09:15:00,2
5142,1970-02-24 09:30:00,5
5143,1970-02-24 09:45:00,4
5144,1970-02-24 10:00:00,8
5145,1970-02-24 10:15:00,10
5146,1970-02-24 10:30:00,18
5147,1970-02-24 10:45:00,9
5148,1970-02-24 11:00:00,10
5149,1970-02-24 11:15:00,19
5150,1970-02-24 11:30:00,18
5151,1970-02-24 11:45:00,19
5152,1970-02-24 12:00:00,14
5153,1970-02-24 12:15:00,14
5154,1970-02-24 12:30:00,11
5155,1970-02-24 12:45:00,10
5156,1970-02-24 13:00:00,6
5157,1970-02-24 13:15:00,9
5158,1970-02-24 13:30:00,6
5159,1970-02-24 13:45:00,10
5160,1970-02-24 14:00:00,2
5161,1970-02-24 14:15:00,7
5162,1970-02-24 14:30:00,8
5163,1970-02-24 14:45:00,4
5164,1970-02-24 15:00:00,4
5165,1970-02-24 15:15:00,4
5166,1970-02-24 15:30:00,2
5167,1970-02-24 15:45:00,3
5168,1970-02-24 16:00:00,5
5169,1970-02-24 16:15:00,8
5170,1970-02-24 16:30:00,2
5171,1970-02-24 16:45:00,1
5172,1970-02-24 17:00:00,4
5173,1970-02-24 17:15:00,2
5174,1970-02-24 17:30:00,6
5175,1970-02-24 17:45:00,6
5176,1970-02-24 18:00:00,6
5177,1970-02-24 18:15:00,7
5178,1970-02-24 18:30:00,8
5179,1970-02-24 18:45:00,8
5180,1970-02-24 19:00:00,2
5181,1970-02-24 19:15:00,4
5182,1970-02-24 19:30:00,2
5183,1970-02-24 19:45:00,6
5184,1970-02-24 20:00:00,5
5185,1970-02-24 20:15:00,11
5186,1970-02-24 20:30:00,7
5187,1970-02-24 20:45:00,6
5188,1970-02-24 21:00:00,9
5189,1970-02-24 21:15:00,7
5190,1970-02-24 21:30:00,11
5191,1970-02-24 21:45:00,14
5192,1970-02-24 22:00:00,5
5193,1970-02-24 22:15:00,9
5194,1970-02-24 22:30:00,12
5195,1970-02-24 22:45:00,11
5196,1970-02-24 23:00:00,14
5197,1970-02-24 23:15:00,19
5198,1970-02-24 23:30:00,11
5199,1970-02-24 23:45:00,11
5200,1970-02-25 00:00:00,15
5201,1970-02-25 00:15:00,9
5202,1970-02-25 00:30:00,13
5203,1970-02-25 00:45:00,5
5204,1970-02-25 01:00:00,15
5205,1970-02-25 01:15:00,14
5206,1970-02-25 01:30:00,7
5207,1970-02-25 01:45:00,9
5208,1970-02-25 02:00:00,11
5209,1970-02-25 02:15:00,8
5210,1970-02-25 02:30:00,3
5211,1970-02-25 02:45:00,5
5212,1970-02-25 03:00:00,6
5213,1970-02-25 03:15:00,8
5214,1970-02-25 03:30:00,4
5215,1970-02-25 03:45:00,2
5216,1970-02-25 04:00:00,5
5217,1970-02-25 04:15:00,3
5218,1970-02-25 04:30:00,2
5219,1970-02-25 04:45:00,7
5220,1970-02-25 05:00:00,3
5221,1970-02-25 05:15:00,1
5222,1970-02-25 05:30:00,2
5223,1970-02-25 05:45:00,0
5224,1970-02-25 06:00:00,0
5225,1970-02-25 06:15:00,1
5226,1970-02-25 06:30:00,0
5227,1970-02-25 06:45:00,0
5228,1970-02-25 07:00:00,2
5229,1970-02-25 07:15:00,2
5230,1970-02-25 07:30:00,2
5231,1970-02-25 07:45:00,0
5232,1970-02-25 08:00:00,2
5233,1970-02-25 08:15:00,2
5234,1970-02-25 08:30:00,2
5235,1970-02-25 08:45:00,1
5236,1970-02-25 09:00:00,5
5237,1970-02-25 09:15:00,3
5238,1970-02-25 09:30:00,1
5239,1970-02-25 09:45:00,7
5240,1970-02-25 10:00:00,9
5241,1970-02-25 10:15:00,15
5242,1970-02-25 10:30:00,7
5243,1970-02-25 10:45:00,12
5244,1970-02-25 11:00:00,17
5245,1970-02-25 11:15:00,10
5246,1970-02-25 11:30:00,26
5247,1970-02-25 11:45:00,18
5248,1970-02-25 12:00:00,13
5249,1970-02-25 12:15:00,15
5250,1970-02-25 12:30:00,15
5251,1970-02-25 12:45:00,12
5252,1970-02-25 13:00:00,8
5253,1970-02-25 13:15:00,12
